Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill
2018-04-03 14:00:00,2018,4,3,14,2.7,0.1,20.5,98.91499999999999,86.0,
2018-04-03 15:00:00,2018,4,3,15,2.55,1.1,18.5,98.815,94.0,
2018-04-03 16:00:00,2018,4,3,16,2.1,1.4,22.5,98.66,98.0,
2018-04-03 17:00:00,2018,4,3,17,2.2,1.6,25.5,98.525,99.0,
2018-04-03 18:00:00,2018,4,3,18,2.2,1.7,25.0,98.315,100.0,
2018-04-03 19:00:00,2018,4,3,19,2.15,1.7,26.0,98.17,100.0,
2018-04-03 20:00:00,2018,4,3,20,2.3,1.8,26.5,98.1,100.0,
2018-04-03 21:00:00,2018,4,3,21,2.45,1.9,23.0,98.015,100.0,
2018-04-03 22:00:00,2018,4,3,22,2.5,1.9,24.5,97.845,100.0,
2018-04-03 23:00:00,2018,4,3,23,2.6,2.0,22.5,97.775,100.0,
2018-04-04 00:00:00,2018,4,4,0,2.65,2.0,21.5,97.625,100.0,
2018-04-04 01:00:00,2018,4,4,1,2.55,2.0,17.0,97.43,100.0,
2018-04-04 02:00:00,2018,4,4,2,2.6500000000000004,2.2,10.5,97.19,100.0,
2018-04-04 03:00:00,2018,4,4,3,2.9000000000000004,2.6,3.5,97.11,100.0,
2018-04-04 04:00:00,2018,4,4,4,4.45,5.7,9.0,97.03,100.0,
2018-04-04 05:00:00,2018,4,4,5,6.1,4.5,32.5,97.11,92.0,
2018-04-04 06:00:00,2018,4,4,6,4.05,1.7,31.5,97.22999999999999,89.0,
2018-04-04 07:00:00,2018,4,4,7,3.75,0.3,37.5,97.31,82.0,
2018-04-04 08:00:00,2018,4,4,8,3.5999999999999996,-0.5,35.0,97.36500000000001,77.0,
2018-04-04 09:00:00,2018,4,4,9,3.9499999999999997,-1.0,35.5,97.41499999999999,73.0,
2018-04-04 10:00:00,2018,4,4,10,2.45,0.0,31.5,97.57,92.0,
2018-04-04 11:00:00,2018,4,4,11,1.65,-2.8,43.0,97.775,77.0,
2018-04-04 12:00:00,2018,4,4,12,0.9000000000000001,-2.8,41.5,97.91,83.0,-8.0
2018-04-04 13:00:00,2018,4,4,13,0.75,-4.4,44.5,98.05000000000001,69.0,
2018-04-04 14:00:00,2018,4,4,14,-0.39999999999999997,-6.8,45.5,98.27000000000001,66.0,-10.0
2018-04-04 15:00:00,2018,4,4,15,-0.5499999999999999,-6.2,44.0,98.435,69.0,-10.0
2018-04-04 16:00:00,2018,4,4,16,-0.30000000000000004,-5.5,36.5,98.62,71.0,-9.0
2018-04-04 17:00:00,2018,4,4,17,-0.6,-5.8,30.5,98.85499999999999,69.0,-7.5
2018-04-04 18:00:00,2018,4,4,18,-1.0,-7.3,32.5,99.05,65.0,-7.5
2018-04-04 19:00:00,2018,4,4,19,-2.3,-8.5,29.5,99.23,66.0,-9.5
2018-04-04 20:00:00,2018,4,4,20,-2.6,-8.2,21.5,99.41,69.0,-8.5
2018-04-04 21:00:00,2018,4,4,21,-2.7,-8.9,18.0,99.565,65.0,-8.0
2018-04-04 22:00:00,2018,4,4,22,-2.85,-8.0,16.5,99.66,71.0,-8.0
2018-04-04 23:00:00,2018,4,4,23,-2.8,-6.8,10.5,99.69,77.0,-6.5
2018-04-05 00:00:00,2018,4,5,0,-3.3,-6.2,14.5,99.745,85.0,-8.5
2018-04-05 01:00:00,2018,4,5,1,-3.55,-7.5,13.0,99.75999999999999,76.0,-7.5
2018-04-05 02:00:00,2018,4,5,2,-3.4000000000000004,-11.0,14.0,99.77,60.0,-8.0
2018-04-05 03:00:00,2018,4,5,3,-4.0,-11.1,12.5,99.8,62.0,-9.0
2018-04-05 04:00:00,2018,4,5,4,-4.65,-10.9,9.5,99.83,67.0,-9.0
2018-04-05 05:00:00,2018,4,5,5,-5.550000000000001,-10.9,7.5,99.86500000000001,72.0,-9.0
2018-04-05 06:00:00,2018,4,5,6,-5.05,-9.3,10.5,99.875,72.0,-9.0
2018-04-05 07:00:00,2018,4,5,7,-3.55,-8.6,12.0,99.9,69.0,-11.0
2018-04-05 08:00:00,2018,4,5,8,-1.8,-8.4,15.0,99.91499999999999,65.0,-6.5
2018-04-05 09:00:00,2018,4,5,9,-1.3,-11.2,21.5,99.945,48.0,-7.0
2018-04-05 10:00:00,2018,4,5,10,-0.8,-7.6,19.0,99.97,64.0,-6.5
2018-04-05 11:00:00,2018,4,5,11,-2.0,-7.1,20.0,99.16,68.0,-8.0
2018-04-05 12:00:00,2018,4,5,12,-0.5,-6.0,17.0,99.14,66.0,-5.0
2018-04-05 13:00:00,2018,4,5,13,-2.8,-4.2,14.0,99.15,90.0,-8.0
2018-04-05 14:00:00,2018,4,5,14,-1.1,-3.8,9.0,99.1,82.0,-4.0
2018-04-05 15:00:00,2018,4,5,15,0.0,-10.6,33.0,99.05,45.0,-7.0
2018-04-05 16:00:00,2018,4,5,16,1.25,-11.5,22.0,99.83500000000001,39.0,
2018-04-05 17:00:00,2018,4,5,17,0.35,-10.4,15.5,99.81,47.0,-5.0
2018-04-05 18:00:00,2018,4,5,18,0.2,-11.3,16.5,99.81,44.0,-6.0
2018-04-05 19:00:00,2018,4,5,19,-1.25,-9.4,6.0,99.74000000000001,57.0,-3.5
2018-04-05 20:00:00,2018,4,5,20,-1.65,-6.0,6.5,99.725,72.0,-6.0
2018-04-05 21:00:00,2018,4,5,21,-2.2,-5.4,4.0,99.695,81.0,-6.0
2018-04-05 22:00:00,2018,4,5,22,-3.55,-5.7,5.0,99.61500000000001,88.0,-8.0
2018-04-05 23:00:00,2018,4,5,23,-3.4,-5.4,8.0,99.555,83.0,-8.0
2018-04-06 00:00:00,2018,4,6,0,-2.7,-5.4,6.5,99.485,83.0,-8.0
2018-04-06 01:00:00,2018,4,6,1,-2.45,-5.2,9.0,99.42,86.0,-5.5
2018-04-06 02:00:00,2018,4,6,2,-2.0,-4.6,10.0,99.33500000000001,85.0,-5.5
2018-04-06 03:00:00,2018,4,6,3,-1.75,-4.1,10.0,99.255,88.0,-5.5
2018-04-06 04:00:00,2018,4,6,4,-2.05,-4.2,6.0,99.14,90.0,-4.5
2018-04-06 05:00:00,2018,4,6,5,-1.95,-3.0,5.5,99.02,91.0,-5.0
2018-04-06 06:00:00,2018,4,6,6,-1.3,-2.4,6.0,98.945,90.0,-5.0
2018-04-06 07:00:00,2018,4,6,7,-0.2,-1.3,2.5,98.875,94.0,-2.0
2018-04-06 08:00:00,2018,4,6,8,-0.15,-0.7,3.5,98.745,98.0,-3.0
2018-04-06 09:00:00,2018,4,6,9,0.05,-0.2,6.5,98.6,98.0,-2.0
2018-04-06 10:00:00,2018,4,6,10,0.05,-0.2,7.5,98.52,98.0,-3.0
2018-04-06 11:00:00,2018,4,6,11,0.55,0.0,3.0,98.435,95.0,
2018-04-06 12:00:00,2018,4,6,12,2.1,1.2,9.0,98.36,90.0,
2018-04-06 13:00:00,2018,4,6,13,2.8,-0.2,16.0,98.33000000000001,80.0,
2018-04-06 14:00:00,2018,4,6,14,4.05,-0.6,28.5,98.305,86.0,
2018-04-06 15:00:00,2018,4,6,15,2.7,0.0,29.5,98.33,89.0,
2018-04-06 16:00:00,2018,4,6,16,4.05,-2.5,27.0,98.345,66.0,
2018-04-06 17:00:00,2018,4,6,17,3.5,-3.5,30.5,98.41,63.0,
2018-04-06 18:00:00,2018,4,6,18,1.2,-2.1,21.5,98.53999999999999,84.0,
2018-04-06 19:00:00,2018,4,6,19,-0.35,-3.4,23.0,98.625,81.0,-6.0
2018-04-06 20:00:00,2018,4,6,20,-1.15,-4.1,23.0,98.78999999999999,83.0,-7.0
2018-04-06 21:00:00,2018,4,6,21,-1.55,-6.0,20.5,98.91499999999999,74.0,-7.0
2018-04-06 22:00:00,2018,4,6,22,-1.75,-6.1,13.0,98.98,76.0,-6.0
2018-04-06 23:00:00,2018,4,6,23,-2.4,-7.8,14.5,99.05,70.0,-7.0
2018-04-07 00:00:00,2018,4,7,0,-2.95,-8.6,14.0,99.13,68.0,-7.5
2018-04-07 01:00:00,2018,4,7,1,-3.3,-10.8,21.5,99.225,59.0,-9.5
2018-04-07 02:00:00,2018,4,7,2,-4.0,-12.0,14.5,99.28999999999999,57.0,-9.0
2018-04-07 03:00:00,2018,4,7,3,-4.45,-11.7,14.0,99.34,61.0,-9.5
2018-04-07 04:00:00,2018,4,7,4,-5.050000000000001,-11.7,16.0,99.37,63.0,-10.5
2018-04-07 05:00:00,2018,4,7,5,-5.4,-11.6,12.5,99.395,64.0,-10.0
2018-04-07 06:00:00,2018,4,7,6,-5.75,-11.5,10.0,99.455,66.0,-10.0
2018-04-07 07:00:00,2018,4,7,7,-4.45,-11.3,12.5,99.525,61.0,-9.0
2018-04-07 08:00:00,2018,4,7,8,-3.05,-11.2,17.5,99.545,56.0,-9.0
2018-04-07 09:00:00,2018,4,7,9,-1.8499999999999999,-10.9,18.5,99.5,52.0,-7.5
2018-04-07 10:00:00,2018,4,7,10,-1.2,-9.7,19.5,99.525,55.0,-7.0
2018-04-07 11:00:00,2018,4,7,11,-0.7000000000000001,-9.9,18.0,99.53999999999999,52.0,-5.5
2018-04-07 12:00:00,2018,4,7,12,-1.0,-9.9,13.0,99.495,54.0,-5.5
2018-04-07 13:00:00,2018,4,7,13,-0.4,-9.8,14.0,99.46000000000001,52.0,-6.0
2018-04-07 14:00:00,2018,4,7,14,-0.8,-8.6,15.0,99.445,59.0,-5.5
2018-04-07 15:00:00,2018,4,7,15,-0.8500000000000001,-8.8,16.0,99.45,57.0,-5.5
2018-04-07 16:00:00,2018,4,7,16,-0.75,-9.6,18.0,99.465,54.0,-5.5
2018-04-07 17:00:00,2018,4,7,17,-0.95,-9.8,16.0,99.485,53.0,-6.0
2018-04-07 18:00:00,2018,4,7,18,-1.4,-9.3,8.5,99.49000000000001,58.0,-4.5
2018-04-07 19:00:00,2018,4,7,19,-1.75,-8.1,9.5,99.5,66.0,-5.5
2018-04-07 20:00:00,2018,4,7,20,-2.1,-6.7,8.5,99.53,75.0,-5.5
2018-04-07 21:00:00,2018,4,7,21,-2.15,-6.3,6.0,99.545,78.0,-4.5
2018-04-07 22:00:00,2018,4,7,22,-2.5,-7.6,6.5,99.515,72.0,-5.0
2018-04-07 23:00:00,2018,4,7,23,-2.85,-7.2,4.5,99.495,75.0,-4.5
2018-04-08 00:00:00,2018,4,8,0,-3.05,-8.2,4.0,99.47,70.0,-7.0
2018-04-08 01:00:00,2018,4,8,1,-3.05,-7.7,3.5,99.41499999999999,73.0,-6.0
2018-04-08 02:00:00,2018,4,8,2,-3.5999999999999996,-7.0,3.5,99.395,81.0,-7.0
2018-04-08 03:00:00,2018,4,8,3,-3.1999999999999997,-6.1,7.5,99.405,86.0,-6.0
2018-04-08 04:00:00,2018,4,8,4,-3.4,-6.0,6.5,99.41499999999999,87.0,-6.0
2018-04-08 05:00:00,2018,4,8,5,-3.55,-6.8,6.0,99.435,82.0,-6.5
2018-04-08 06:00:00,2018,4,8,6,-3.7,-8.1,12.0,99.5,74.0,-8.0
2018-04-08 07:00:00,2018,4,8,7,-3.25,-7.8,8.0,99.545,74.0,-6.5
2018-04-08 08:00:00,2018,4,8,8,-2.1,-8.4,11.5,99.57,65.0,-6.0
2018-04-08 09:00:00,2018,4,8,9,-2.15,-9.3,14.0,99.6,60.0,-7.0
2018-04-08 10:00:00,2018,4,8,10,-1.3,-9.2,15.5,99.605,56.0,-6.0
2018-04-08 11:00:00,2018,4,8,11,-0.25,-9.2,16.5,99.62,51.0,-5.0
2018-04-08 12:00:00,2018,4,8,12,0.0,-9.2,19.0,99.61500000000001,52.0,-7.0
2018-04-08 13:00:00,2018,4,8,13,0.35,-9.4,17.0,99.605,50.0,-6.0
2018-04-08 14:00:00,2018,4,8,14,0.55,-8.3,19.0,99.595,56.0,-7.0
2018-04-08 15:00:00,2018,4,8,15,0.3,-10.0,13.5,99.63,48.0,-5.0
2018-04-08 16:00:00,2018,4,8,16,1.55,-9.9,19.5,99.675,44.0,
2018-04-08 17:00:00,2018,4,8,17,0.8,-10.8,18.0,99.715,43.0,
2018-04-08 18:00:00,2018,4,8,18,-0.10000000000000003,-10.7,14.5,99.75999999999999,48.0,-7.0
2018-04-08 19:00:00,2018,4,8,19,-1.3,-10.3,12.0,99.81,54.0,-5.5
2018-04-08 20:00:00,2018,4,8,20,-1.85,-10.0,8.5,99.875,57.0,-5.0
2018-04-08 21:00:00,2018,4,8,21,-2.6,-10.0,5.0,99.91,59.0,-4.5
2018-04-08 22:00:00,2018,4,8,22,-3.4000000000000004,-10.5,3.5,99.945,59.0,-7.0
2018-04-08 23:00:00,2018,4,8,23,-3.5999999999999996,-10.3,4.5,99.955,61.0,-5.5
2018-04-09 00:00:00,2018,4,9,0,-4.85,-8.1,3.0,100.005,79.0,-8.0
2018-04-09 01:00:00,2018,4,9,1,-4.65,-8.8,5.0,99.975,74.0,-7.0
2018-04-09 02:00:00,2018,4,9,2,-5.0,-8.8,2.5,99.97999999999999,76.0,-7.0
2018-04-09 03:00:00,2018,4,9,3,-5.15,-7.6,4.0,100.05,85.0,-7.0
2018-04-09 04:00:00,2018,4,9,4,-4.949999999999999,-7.5,3.0,100.06,84.0,-6.0
2018-04-09 05:00:00,2018,4,9,5,-5.050000000000001,-7.6,2.5,100.07,84.0,-7.0
2018-04-09 06:00:00,2018,4,9,6,-4.800000000000001,-8.0,2.5,100.105,78.0,-7.0
2018-04-09 07:00:00,2018,4,9,7,-3.75,-7.1,4.0,100.15,78.0,-5.5
2018-04-09 08:00:00,2018,4,9,8,-2.7,-8.1,6.0,99.35,66.0,-5.0
2018-04-09 09:00:00,2018,4,9,9,-0.95,-9.3,1.5,100.16499999999999,58.0,
2018-04-09 10:00:00,2018,4,9,10,0.24999999999999997,-8.6,5.5,100.16,54.0,-3.0
2018-04-09 11:00:00,2018,4,9,11,1.05,-8.0,7.5,100.13499999999999,52.0,
2018-04-09 12:00:00,2018,4,9,12,1.7999999999999998,-8.9,8.0,100.1,47.0,
2018-04-09 13:00:00,2018,4,9,13,1.6,-8.8,5.5,100.08500000000001,47.0,
2018-04-09 14:00:00,2018,4,9,14,2.0,-8.9,7.5,100.03,45.0,
2018-04-09 15:00:00,2018,4,9,15,2.05,-8.1,9.5,100.02,45.0,
2018-04-09 16:00:00,2018,4,9,16,1.85,-5.0,10.5,100.00999999999999,62.0,
2018-04-09 17:00:00,2018,4,9,17,1.5,-2.4,7.5,100.05,81.0,
2018-04-09 18:00:00,2018,4,9,18,0.75,-2.6,7.5,100.07,83.0,-3.0
2018-04-09 19:00:00,2018,4,9,19,-0.10000000000000003,-3.3,3.5,100.08,83.0,-2.0
2018-04-09 20:00:00,2018,4,9,20,-0.9500000000000001,-3.1,2.0,100.11500000000001,91.0,-3.0
2018-04-09 21:00:00,2018,4,9,21,-0.9,-4.3,4.5,100.13499999999999,80.0,-2.5
2018-04-09 22:00:00,2018,4,9,22,-1.25,-3.7,5.5,100.15,88.0,-3.5
2018-04-09 23:00:00,2018,4,9,23,-1.15,-3.7,5.5,100.13999999999999,88.0,-3.5
2018-04-10 00:00:00,2018,4,10,0,-1.25,-3.7,7.0,100.155,90.0,-3.5
2018-04-10 01:00:00,2018,4,10,1,-1.5,-3.5,5.5,100.155,93.0,-3.5
2018-04-10 02:00:00,2018,4,10,2,-2.0,-3.6,3.5,100.145,95.0,-6.0
2018-04-10 03:00:00,2018,4,10,3,-2.75,-3.9,6.0,100.145,98.0,-5.0
2018-04-10 04:00:00,2018,4,10,4,-2.95,-4.0,5.5,100.16,97.0,-5.5
2018-04-10 05:00:00,2018,4,10,5,-3.4,-4.3,5.5,100.18,98.0,-5.5
2018-04-10 06:00:00,2018,4,10,6,-3.55,-4.3,5.5,100.22,99.0,-6.0
2018-04-10 07:00:00,2018,4,10,7,-2.25,-3.2,5.0,100.275,98.0,-4.0
2018-04-10 08:00:00,2018,4,10,8,0.35,-2.4,5.5,100.295,87.0,-3.0
2018-04-10 09:00:00,2018,4,10,9,2.3499999999999996,-4.1,6.5,100.28999999999999,67.0,
2018-04-10 10:00:00,2018,4,10,10,3.2,-4.0,7.5,100.28999999999999,64.0,
2018-04-10 11:00:00,2018,4,10,11,3.5,-3.8,12.5,100.27,63.0,
2018-04-10 12:00:00,2018,4,10,12,3.65,-4.7,17.5,100.23,57.0,
2018-04-10 13:00:00,2018,4,10,13,4.300000000000001,-4.5,14.5,100.16,55.0,
2018-04-10 14:00:00,2018,4,10,14,3.8,-4.6,16.5,100.15,59.0,
2018-04-10 15:00:00,2018,4,10,15,3.5999999999999996,-1.0,16.5,100.095,77.0,
2018-04-10 16:00:00,2018,4,10,16,5.05,-3.9,12.0,100.03999999999999,53.0,
2018-04-10 17:00:00,2018,4,10,17,4.3,-3.6,13.0,100.03,59.0,
2018-04-10 18:00:00,2018,4,10,18,3.6500000000000004,-2.9,13.0,100.03,67.0,
2018-04-10 19:00:00,2018,4,10,19,2.4000000000000004,-2.6,11.5,100.035,73.0,
2018-04-10 20:00:00,2018,4,10,20,0.8,-2.6,7.0,100.05,86.0,-3.0
2018-04-10 21:00:00,2018,4,10,21,0.0,-2.8,7.0,100.06,88.0,-5.0
2018-04-10 22:00:00,2018,4,10,22,-0.6000000000000001,-3.6,8.5,100.03999999999999,88.0,-6.0
2018-04-10 23:00:00,2018,4,10,23,-1.15,-4.0,9.5,99.99000000000001,89.0,-7.0
2018-04-11 00:00:00,2018,4,11,0,-1.1500000000000001,-3.6,6.5,99.975,89.0,-3.5
2018-04-11 01:00:00,2018,4,11,1,-1.0999999999999999,-3.0,7.5,99.965,93.0,-4.0
2018-04-11 02:00:00,2018,4,11,2,-1.15,-2.7,9.0,99.905,95.0,-4.0
2018-04-11 03:00:00,2018,4,11,3,-0.7,-2.3,8.5,99.83,94.0,-5.0
2018-04-11 04:00:00,2018,4,11,4,-0.04999999999999999,-2.1,9.0,99.78999999999999,89.0,-5.0
2018-04-11 05:00:00,2018,4,11,5,-0.85,-2.6,5.5,99.77,92.0,-5.0
2018-04-11 06:00:00,2018,4,11,6,-0.95,-2.4,9.5,99.75,90.0,-4.0
2018-04-11 07:00:00,2018,4,11,7,1.0,-1.2,13.0,99.74000000000001,88.0,
2018-04-11 08:00:00,2018,4,11,8,3.0,-1.3,16.0,99.71000000000001,77.0,
2018-04-11 09:00:00,2018,4,11,9,4.75,-0.6,16.5,99.61,71.0,
2018-04-11 10:00:00,2018,4,11,10,4.6,-1.7,19.5,99.605,67.0,
2018-04-11 11:00:00,2018,4,11,11,4.5,-1.5,26.0,99.59,68.0,
2018-04-11 12:00:00,2018,4,11,12,5.1,-0.3,23.0,99.525,72.0,
2018-04-11 13:00:00,2018,4,11,13,4.199999999999999,0.4,27.5,99.485,81.0,
2018-04-11 14:00:00,2018,4,11,14,3.25,0.5,16.5,99.46000000000001,87.0,
2018-04-11 15:00:00,2018,4,11,15,4.5,-0.5,17.5,99.4,72.0,
2018-04-11 16:00:00,2018,4,11,16,5.800000000000001,-1.4,18.0,99.39,62.0,
2018-04-11 17:00:00,2018,4,11,17,6.449999999999999,-0.1,13.0,99.395,64.0,
2018-04-11 18:00:00,2018,4,11,18,6.35,0.4,7.5,99.425,67.0,
2018-04-11 19:00:00,2018,4,11,19,5.5,0.7,2.5,99.45500000000001,72.0,
2018-04-11 20:00:00,2018,4,11,20,4.6,1.0,0.0,99.535,81.0,
2018-04-11 21:00:00,2018,4,11,21,4.199999999999999,1.4,0.0,99.58500000000001,84.0,
2018-04-11 22:00:00,2018,4,11,22,3.2,0.8,5.0,99.57,88.0,
2018-04-11 23:00:00,2018,4,11,23,1.5,0.6,3.0,99.56,96.0,
2018-04-12 00:00:00,2018,4,12,0,0.35,0.2,3.5,99.555,96.0,
2018-04-12 01:00:00,2018,4,12,1,-0.4,-1.4,5.0,99.50999999999999,92.0,-4.0
2018-04-12 02:00:00,2018,4,12,2,-1.1,-1.5,5.0,99.465,96.0,-4.0
2018-04-12 03:00:00,2018,4,12,3,-0.4,-0.3,5.0,99.39500000000001,96.0,
2018-04-12 04:00:00,2018,4,12,4,0.5,0.0,4.5,99.375,93.0,
2018-04-12 05:00:00,2018,4,12,5,1.25,-0.3,6.5,99.31,89.0,
2018-04-12 06:00:00,2018,4,12,6,1.4500000000000002,0.1,6.5,99.265,91.0,
2018-04-12 07:00:00,2018,4,12,7,2.05,0.3,10.0,99.21000000000001,91.0,
2018-04-12 08:00:00,2018,4,12,8,2.5,1.0,10.0,99.12,92.0,
2018-04-12 09:00:00,2018,4,12,9,3.4,2.4,8.0,98.975,93.0,
2018-04-12 10:00:00,2018,4,12,10,3.3,2.8,9.0,98.05,96.0,
2018-04-12 11:00:00,2018,4,12,11,5.9,5.7,9.0,97.82,99.0,
2018-04-12 12:00:00,2018,4,12,12,11.7,7.5,29.0,97.62,75.0,
2018-04-12 13:00:00,2018,4,12,13,13.2,7.3,34.0,97.46,67.0,
2018-04-12 14:00:00,2018,4,12,14,11.8,7.9,29.0,97.41,77.0,
2018-04-12 15:00:00,2018,4,12,15,12.4,7.9,25.0,97.34,74.0,
2018-04-12 16:00:00,2018,4,12,16,16.9,8.4,41.0,97.24,57.0,
2018-04-12 17:00:00,2018,4,12,17,18.0,9.1,28.0,97.26,56.0,
2018-04-12 18:00:00,2018,4,12,18,17.6,9.1,31.0,97.34,57.0,
2018-04-12 19:00:00,2018,4,12,19,16.0,7.6,29.0,97.49,57.0,
2018-04-12 20:00:00,2018,4,12,20,11.7,7.5,18.0,97.65,75.0,
2018-04-12 21:00:00,2018,4,12,21,8.9,5.3,23.0,97.86,78.0,
2018-04-12 22:00:00,2018,4,12,22,6.6,3.3,14.0,97.89,79.0,
2018-04-12 23:00:00,2018,4,12,23,4.5,1.9,18.0,98.0,83.0,
2018-04-13 00:00:00,2018,4,13,0,3.2,1.5,8.0,98.07,88.0,
2018-04-13 01:00:00,2018,4,13,1,4.0,1.6,8.0,98.2,85.0,
2018-04-13 02:00:00,2018,4,13,2,4.0,2.2,9.0,98.27,88.0,
2018-04-13 03:00:00,2018,4,13,3,4.0,1.0,9.0,98.33,81.0,
2018-04-13 04:00:00,2018,4,13,4,3.9,1.4,16.0,98.31,84.0,
2018-04-13 05:00:00,2018,4,13,5,3.8,0.8,15.0,98.37,81.0,
2018-04-13 06:00:00,2018,4,13,6,3.4,0.7,21.0,98.39,83.0,
2018-04-13 07:00:00,2018,4,13,7,2.5,0.4,26.0,98.48,86.0,
2018-04-13 08:00:00,2018,4,13,8,2.1,0.5,28.0,98.48,89.0,
2018-04-13 09:00:00,2018,4,13,9,2.1,0.8,30.0,98.44,91.0,
2018-04-13 10:00:00,2018,4,13,10,3.1,1.4,25.0,98.47,89.0,
2018-04-13 11:00:00,2018,4,13,11,3.85,1.85,18.5,99.295,87.0,
2018-04-13 12:00:00,2018,4,13,12,4.5,1.95,22.0,99.21000000000001,83.0,
2018-04-13 13:00:00,2018,4,13,13,5.0,2.1,24.5,99.2,82.0,
2018-04-13 14:00:00,2018,4,13,14,4.8,1.9,25.0,99.13499999999999,81.5,
2018-04-13 15:00:00,2018,4,13,15,3.85,1.35,20.5,99.155,83.5,
2018-04-13 16:00:00,2018,4,13,16,3.75,1.7000000000000002,20.5,99.24000000000001,86.5,
2018-04-13 17:00:00,2018,4,13,17,3.3,2.8,21.0,99.265,96.0,
2018-04-13 18:00:00,2018,4,13,18,3.3,2.95,21.0,99.19999999999999,97.5,
2018-04-13 19:00:00,2018,4,13,19,3.05,2.7,20.5,99.235,97.0,
2018-04-13 20:00:00,2018,4,13,20,3.45,2.95,19.0,99.405,96.5,
2018-04-13 21:00:00,2018,4,13,21,3.55,3.3499999999999996,16.0,99.475,98.5,
2018-04-13 22:00:00,2018,4,13,22,3.5,3.5,26.5,99.305,99.5,
2018-04-13 23:00:00,2018,4,13,23,3.75,3.5,21.0,99.41499999999999,99.0,
2018-04-14 00:00:00,2018,4,14,0,3.75,3.65,22.0,99.41,99.0,
2018-04-14 01:00:00,2018,4,14,1,4.05,3.85,24.0,99.445,99.0,
2018-04-14 02:00:00,2018,4,14,2,4.05,3.75,21.5,99.485,98.0,
2018-04-14 03:00:00,2018,4,14,3,4.0,3.5999999999999996,27.5,99.485,97.5,
2018-04-14 04:00:00,2018,4,14,4,3.7,3.05,34.5,99.58500000000001,95.5,
2018-04-14 05:00:00,2018,4,14,5,3.0999999999999996,2.9000000000000004,32.0,99.575,98.5,
2018-04-14 06:00:00,2018,4,14,6,2.35,2.0999999999999996,34.5,99.64,98.5,
2018-04-14 07:00:00,2018,4,14,7,1.85,1.55,40.5,99.72999999999999,97.5,
2018-04-14 08:00:00,2018,4,14,8,0.85,0.55,34.5,99.85499999999999,98.0,
2018-04-14 09:00:00,2018,4,14,9,0.5,-0.050000000000000044,36.0,99.865,96.5,-8.0
2018-04-14 10:00:00,2018,4,14,10,0.35,-1.15,38.0,99.875,89.5,-9.0
2018-04-14 11:00:00,2018,4,14,11,0.35000000000000003,-1.65,37.5,99.88499999999999,86.5,-8.0
2018-04-14 12:00:00,2018,4,14,12,0.25,-1.5,41.5,99.87,88.0,-9.0
2018-04-14 13:00:00,2018,4,14,13,-0.09999999999999998,-1.7999999999999998,45.0,99.83500000000001,88.5,-10.0
2018-04-14 14:00:00,2018,4,14,14,-0.75,-2.1,43.0,99.83500000000001,90.5,-8.5
2018-04-14 15:00:00,2018,4,14,15,-1.45,-2.45,47.0,99.83000000000001,93.0,-9.5
2018-04-14 16:00:00,2018,4,14,16,-2.15,-2.55,44.5,99.85,97.0,-10.0
2018-04-14 17:00:00,2018,4,14,17,-2.65,-3.15,39.5,100.0,96.5,-10.5
2018-04-14 18:00:00,2018,4,14,18,-3.05,-3.4499999999999997,34.5,100.10499999999999,97.0,-10.5
2018-04-14 19:00:00,2018,4,14,19,-3.5,-3.95,34.5,100.065,96.5,-11.0
2018-04-14 20:00:00,2018,4,14,20,-3.5,-3.95,37.0,100.08000000000001,97.0,-11.0
2018-04-14 21:00:00,2018,4,14,21,-2.9000000000000004,-3.55,40.0,100.17,95.5,-11.0
2018-04-14 22:00:00,2018,4,14,22,-2.6500000000000004,-3.7,41.5,100.225,93.0,-11.0
2018-04-14 23:00:00,2018,4,14,23,-2.7,-3.3,41.0,100.17500000000001,95.5,-11.0
2018-04-15 00:00:00,2018,4,15,0,-2.7,-3.4,35.5,100.195,94.5,-10.0
2018-04-15 01:00:00,2018,4,15,1,-2.6500000000000004,-3.4499999999999997,36.5,100.11,94.5,-10.5
2018-04-15 02:00:00,2018,4,15,2,-2.35,-3.05,39.0,100.08,95.0,-10.0
2018-04-15 03:00:00,2018,4,15,3,-2.1500000000000004,-2.75,38.0,100.035,95.5,-10.0
2018-04-15 04:00:00,2018,4,15,4,-2.05,-2.75,43.0,99.955,95.5,-10.0
2018-04-15 05:00:00,2018,4,15,5,-2.05,-2.65,39.0,99.935,96.0,-9.5
2018-04-15 06:00:00,2018,4,15,6,-2.0,-2.4000000000000004,38.5,99.925,97.0,-10.0
2018-04-15 07:00:00,2018,4,15,7,-1.7000000000000002,-2.0,37.0,99.94,98.0,-9.0
2018-04-15 08:00:00,2018,4,15,8,-1.4,-1.7,36.5,99.915,97.5,-9.0
2018-04-15 09:00:00,2018,4,15,9,-1.15,-2.1,45.0,99.735,95.0,-9.0
2018-04-15 10:00:00,2018,4,15,10,-0.5,-0.8500000000000001,42.5,99.7,97.5,-8.0
2018-04-15 11:00:00,2018,4,15,11,-0.4,-0.75,44.0,99.58,97.5,-8.0
2018-04-15 12:00:00,2018,4,15,12,-0.1,-0.55,42.0,99.44999999999999,97.0,-9.0
2018-04-15 13:00:00,2018,4,15,13,-0.15000000000000002,-0.35000000000000003,45.0,99.41,98.5,-9.0
