Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill
2018-10-04 08:00:00,2018,10,4,8,21.9,20.7,13.0,98.895,93.0,
2018-10-04 09:00:00,2018,10,4,9,18.35,16.1,16.5,99.10499999999999,87.0,
2018-10-04 10:00:00,2018,10,4,10,18.049999999999997,14.4,18.5,99.265,79.0,
2018-10-04 11:00:00,2018,10,4,11,18.4,12.6,19.0,99.375,68.5,
2018-10-04 12:00:00,2018,10,4,12,18.05,10.2,22.0,99.465,60.5,
2018-10-04 13:00:00,2018,10,4,13,17.85,7.1,20.0,99.53,49.0,
2018-10-04 14:00:00,2018,10,4,14,17.4,7.15,20.0,99.625,50.5,
2018-10-04 15:00:00,2018,10,4,15,17.15,7.0,16.0,99.695,51.5,
2018-10-04 16:00:00,2018,10,4,16,16.35,6.3,17.5,99.8,51.0,
2018-10-04 17:00:00,2018,10,4,17,14.85,6.4,14.5,99.89,56.5,
2018-10-04 18:00:00,2018,10,4,18,12.25,6.55,10.5,99.975,68.0,
2018-10-04 19:00:00,2018,10,4,19,10.65,6.25,9.5,100.10499999999999,74.0,
2018-10-04 20:00:00,2018,10,4,20,9.25,5.85,10.5,100.19,79.5,
2018-10-04 21:00:00,2018,10,4,21,7.4,5.85,6.5,100.26499999999999,89.5,
2018-10-04 22:00:00,2018,10,4,22,6.35,5.25,5.0,100.3,92.5,
2018-10-04 23:00:00,2018,10,4,23,6.2,5.25,5.0,100.305,93.5,
2018-10-05 00:00:00,2018,10,5,0,5.35,4.75,6.0,100.31,96.0,
2018-10-05 01:00:00,2018,10,5,1,4.3,3.9,5.0,100.31,97.5,
2018-10-05 02:00:00,2018,10,5,2,4.85,3.8,9.5,100.3,93.5,
2018-10-05 03:00:00,2018,10,5,3,6.6,4.0,13.0,100.245,84.0,
2018-10-05 04:00:00,2018,10,5,4,7.0,4.8,12.5,100.205,86.0,
2018-10-05 05:00:00,2018,10,5,5,8.0,5.800000000000001,11.5,100.245,86.0,
2018-10-05 06:00:00,2018,10,5,6,8.399999999999999,5.3,13.5,100.3,80.5,
2018-10-05 07:00:00,2018,10,5,7,8.15,4.7,15.5,100.295,79.0,
2018-10-05 08:00:00,2018,10,5,8,9.5,5.15,15.0,100.345,74.5,
2018-10-05 09:00:00,2018,10,5,9,10.55,5.55,19.5,100.35,71.0,
2018-10-05 10:00:00,2018,10,5,10,11.1,6.199999999999999,17.0,100.32,71.5,
2018-10-05 11:00:00,2018,10,5,11,11.9,6.6,15.5,100.25999999999999,70.0,
2018-10-05 12:00:00,2018,10,5,12,12.05,6.6,17.0,100.225,69.0,
2018-10-05 13:00:00,2018,10,5,13,11.850000000000001,6.9,18.0,100.125,71.5,
2018-10-05 14:00:00,2018,10,5,14,11.8,7.25,20.0,100.035,74.0,
2018-10-05 15:00:00,2018,10,5,15,11.55,7.4,22.5,99.985,75.5,
2018-10-05 16:00:00,2018,10,5,16,11.8,8.0,19.0,99.895,77.5,
2018-10-05 17:00:00,2018,10,5,17,11.7,8.35,22.5,99.91,80.0,
2018-10-05 18:00:00,2018,10,5,18,11.649999999999999,8.7,17.5,99.92500000000001,82.0,
2018-10-05 19:00:00,2018,10,5,19,11.75,8.65,17.5,99.95500000000001,81.0,
2018-10-05 20:00:00,2018,10,5,20,11.7,8.5,16.0,99.945,80.5,
2018-10-05 21:00:00,2018,10,5,21,11.4,8.3,15.5,99.91,81.0,
2018-10-05 22:00:00,2018,10,5,22,11.4,8.35,13.0,99.89,81.5,
2018-10-05 23:00:00,2018,10,5,23,11.6,8.55,13.0,99.85,81.5,
2018-10-06 00:00:00,2018,10,6,0,11.8,9.0,11.0,99.805,83.0,
2018-10-06 01:00:00,2018,10,6,1,12.05,9.4,7.0,99.775,83.5,
2018-10-06 02:00:00,2018,10,6,2,12.399999999999999,9.850000000000001,9.5,99.685,85.0,
2018-10-06 03:00:00,2018,10,6,3,12.55,10.3,9.5,99.64,86.0,
2018-10-06 04:00:00,2018,10,6,4,12.6,10.75,8.5,99.65,88.0,
2018-10-06 05:00:00,2018,10,6,5,12.8,11.2,8.0,99.64500000000001,90.0,
2018-10-06 06:00:00,2018,10,6,6,12.6,11.85,5.0,99.7,95.5,
2018-10-06 07:00:00,2018,10,6,7,12.2,11.95,15.5,99.565,98.5,
2018-10-06 08:00:00,2018,10,6,8,12.65,12.45,8.0,99.66,99.0,
2018-10-06 09:00:00,2018,10,6,9,13.55,13.2,3.0,99.69,98.0,
2018-10-06 10:00:00,2018,10,6,10,14.45,13.8,0.0,99.66499999999999,96.5,
2018-10-06 11:00:00,2018,10,6,11,14.95,14.7,4.0,99.67,98.5,
2018-10-06 12:00:00,2018,10,6,12,15.350000000000001,15.15,6.0,99.67500000000001,99.0,
2018-10-06 13:00:00,2018,10,6,13,15.75,15.55,6.5,99.62,99.0,
2018-10-06 14:00:00,2018,10,6,14,16.7,16.6,6.0,99.47999999999999,99.5,
2018-10-06 15:00:00,2018,10,6,15,17.9,17.65,10.0,99.41499999999999,98.5,
2018-10-06 16:00:00,2018,10,6,16,20.05,18.95,9.5,99.36,93.5,
2018-10-06 17:00:00,2018,10,6,17,21.75,19.700000000000003,6.0,99.435,88.5,
2018-10-06 18:00:00,2018,10,6,18,19.15,18.299999999999997,7.0,99.565,95.0,
2018-10-06 19:00:00,2018,10,6,19,18.5,18.05,5.5,99.595,97.5,
2018-10-06 20:00:00,2018,10,6,20,17.450000000000003,17.2,4.0,99.63,98.0,
2018-10-06 21:00:00,2018,10,6,21,16.85,16.8,2.0,99.655,99.5,
2018-10-06 22:00:00,2018,10,6,22,16.9,16.799999999999997,0.0,99.685,100.0,
2018-10-06 23:00:00,2018,10,6,23,17.25,17.25,2.0,99.765,100.0,
2018-10-07 00:00:00,2018,10,7,0,16.7,16.55,6.0,99.785,99.0,
2018-10-07 01:00:00,2018,10,7,1,16.5,16.3,7.5,99.82,99.0,
2018-10-07 02:00:00,2018,10,7,2,16.1,15.95,6.5,99.85,99.0,
2018-10-07 03:00:00,2018,10,7,3,14.95,14.8,6.5,99.9,99.5,
2018-10-07 04:00:00,2018,10,7,4,14.35,14.2,9.5,99.955,99.0,
2018-10-07 05:00:00,2018,10,7,5,13.95,13.8,8.5,100.07,99.5,
2018-10-07 06:00:00,2018,10,7,6,13.6,13.100000000000001,8.0,100.14500000000001,96.5,
2018-10-07 07:00:00,2018,10,7,7,13.45,13.05,9.0,100.195,97.5,
2018-10-07 08:00:00,2018,10,7,8,13.4,12.7,6.5,100.27000000000001,95.5,
2018-10-07 09:00:00,2018,10,7,9,13.600000000000001,12.5,6.0,100.33500000000001,93.0,
2018-10-07 10:00:00,2018,10,7,10,14.0,12.7,11.5,100.405,92.0,
2018-10-07 11:00:00,2018,10,7,11,14.2,13.25,13.0,100.405,94.5,
2018-10-07 12:00:00,2018,10,7,12,14.3,13.6,15.0,100.425,96.0,
2018-10-07 13:00:00,2018,10,7,13,14.0,13.75,16.0,100.405,98.5,
2018-10-07 14:00:00,2018,10,7,14,13.65,13.3,12.5,100.41999999999999,98.0,
2018-10-07 15:00:00,2018,10,7,15,14.05,13.350000000000001,14.5,100.38499999999999,96.0,
2018-10-07 16:00:00,2018,10,7,16,14.0,13.149999999999999,16.5,100.45500000000001,94.5,
2018-10-07 17:00:00,2018,10,7,17,13.649999999999999,12.9,13.5,100.50999999999999,95.0,
2018-10-07 18:00:00,2018,10,7,18,13.45,12.65,16.5,100.53999999999999,95.0,
2018-10-07 19:00:00,2018,10,7,19,13.350000000000001,12.6,17.0,100.58,95.0,
2018-10-07 20:00:00,2018,10,7,20,13.15,12.65,19.0,100.56,97.0,
2018-10-07 21:00:00,2018,10,7,21,13.399999999999999,12.5,19.0,100.58500000000001,94.5,
2018-10-07 22:00:00,2018,10,7,22,13.3,12.35,19.0,100.62,93.5,
2018-10-07 23:00:00,2018,10,7,23,13.3,12.2,19.5,100.60499999999999,93.5,
2018-10-08 00:00:00,2018,10,8,0,13.1,12.0,21.0,100.57499999999999,93.5,
2018-10-08 01:00:00,2018,10,8,1,13.0,11.95,21.5,100.595,93.0,
2018-10-08 02:00:00,2018,10,8,2,13.0,12.1,22.0,100.57,94.5,
2018-10-08 03:00:00,2018,10,8,3,13.0,12.100000000000001,20.0,100.555,94.5,
2018-10-08 04:00:00,2018,10,8,4,12.85,12.3,20.0,100.52,96.5,
2018-10-08 05:00:00,2018,10,8,5,12.6,12.35,20.0,100.535,99.0,
2018-10-08 06:00:00,2018,10,8,6,12.5,12.4,20.0,100.525,99.0,
2018-10-08 07:00:00,2018,10,8,7,12.7,12.4,20.5,100.53999999999999,98.0,
2018-10-08 08:00:00,2018,10,8,8,13.05,12.5,18.5,100.545,96.5,
2018-10-08 09:00:00,2018,10,8,9,13.399999999999999,12.55,21.5,100.515,94.0,
2018-10-08 10:00:00,2018,10,8,10,14.0,12.95,16.5,100.505,93.5,
2018-10-08 11:00:00,2018,10,8,11,14.65,13.55,12.5,100.465,93.5,
2018-10-08 12:00:00,2018,10,8,12,15.100000000000001,13.9,14.0,100.395,92.5,
2018-10-08 13:00:00,2018,10,8,13,15.55,14.4,13.0,100.315,93.0,
2018-10-08 14:00:00,2018,10,8,14,15.600000000000001,14.8,12.5,100.265,95.0,
2018-10-08 15:00:00,2018,10,8,15,15.5,14.85,12.0,100.24000000000001,96.0,
2018-10-08 16:00:00,2018,10,8,16,14.850000000000001,14.600000000000001,12.5,100.19999999999999,99.0,
2018-10-08 17:00:00,2018,10,8,17,14.35,14.3,12.5,100.205,99.5,
2018-10-08 18:00:00,2018,10,8,18,14.3,14.3,9.0,100.195,100.0,
2018-10-08 19:00:00,2018,10,8,19,14.4,14.4,9.5,100.21000000000001,100.0,
2018-10-08 20:00:00,2018,10,8,20,14.649999999999999,14.649999999999999,7.0,100.19,100.0,
2018-10-08 21:00:00,2018,10,8,21,14.850000000000001,14.850000000000001,6.0,100.17,100.0,
2018-10-08 22:00:00,2018,10,8,22,15.05,15.05,6.5,100.13499999999999,100.0,
2018-10-08 23:00:00,2018,10,8,23,15.149999999999999,15.149999999999999,0.0,100.13,100.0,
2018-10-09 00:00:00,2018,10,9,0,15.15,15.15,1.5,100.09,100.0,
2018-10-09 01:00:00,2018,10,9,1,14.850000000000001,14.850000000000001,0.0,100.095,100.0,
2018-10-09 02:00:00,2018,10,9,2,14.95,14.95,2.0,100.065,100.0,
2018-10-09 03:00:00,2018,10,9,3,14.95,14.95,4.5,100.035,100.0,
2018-10-09 04:00:00,2018,10,9,4,15.5,15.5,5.0,100.065,100.0,
2018-10-09 05:00:00,2018,10,9,5,15.95,15.95,6.0,100.09,100.0,
2018-10-09 06:00:00,2018,10,9,6,16.7,16.65,6.5,100.10499999999999,99.5,
2018-10-09 07:00:00,2018,10,9,7,17.0,16.700000000000003,6.0,100.13,98.0,
2018-10-09 08:00:00,2018,10,9,8,19.95,19.15,8.0,100.14,95.5,
2018-10-09 09:00:00,2018,10,9,9,22.7,20.9,10.5,100.12,90.0,
2018-10-09 10:00:00,2018,10,9,10,25.049999999999997,20.450000000000003,15.5,100.07,75.5,
2018-10-09 11:00:00,2018,10,9,11,26.4,20.4,16.5,100.025,69.5,
2018-10-09 12:00:00,2018,10,9,12,27.25,20.9,13.5,99.995,67.5,
2018-10-09 13:00:00,2018,10,9,13,27.799999999999997,20.35,14.0,99.91499999999999,63.5,
2018-10-09 14:00:00,2018,10,9,14,28.6,20.55,12.0,99.86,61.5,
2018-10-09 15:00:00,2018,10,9,15,28.05,20.35,14.5,99.835,62.5,
2018-10-09 16:00:00,2018,10,9,16,27.5,19.9,13.5,99.82,63.5,
2018-10-09 17:00:00,2018,10,9,17,26.35,20.0,10.0,99.815,68.0,
2018-10-09 18:00:00,2018,10,9,18,23.7,19.85,5.5,99.81,79.0,
2018-10-09 19:00:00,2018,10,9,19,21.799999999999997,19.4,3.5,99.795,86.0,
2018-10-09 20:00:00,2018,10,9,20,20.549999999999997,19.1,4.0,99.77000000000001,91.5,
2018-10-09 21:00:00,2018,10,9,21,19.85,18.75,6.5,99.75,93.5,
2018-10-09 22:00:00,2018,10,9,22,19.45,18.65,6.0,99.745,94.5,
2018-10-09 23:00:00,2018,10,9,23,19.700000000000003,18.5,6.5,99.705,93.0,
2018-10-10 00:00:00,2018,10,10,0,20.4,18.5,8.5,99.67500000000001,88.5,
2018-10-10 01:00:00,2018,10,10,1,19.95,18.3,8.0,99.67,90.0,
2018-10-10 02:00:00,2018,10,10,2,19.8,18.2,9.0,99.6,90.0,
2018-10-10 03:00:00,2018,10,10,3,19.700000000000003,18.2,9.0,99.57499999999999,90.5,
2018-10-10 04:00:00,2018,10,10,4,19.35,18.1,9.5,99.55,92.0,
2018-10-10 05:00:00,2018,10,10,5,19.25,17.75,7.5,99.53,91.0,
2018-10-10 06:00:00,2018,10,10,6,19.0,17.6,9.0,99.515,91.5,
2018-10-10 07:00:00,2018,10,10,7,18.6,17.2,5.5,99.505,91.5,
2018-10-10 08:00:00,2018,10,10,8,21.0,18.15,6.5,99.49,83.5,
2018-10-10 09:00:00,2018,10,10,9,22.950000000000003,18.549999999999997,14.0,99.435,76.0,
2018-10-10 10:00:00,2018,10,10,10,24.5,18.9,18.0,99.35499999999999,71.0,
2018-10-10 11:00:00,2018,10,10,11,25.700000000000003,18.85,15.0,99.275,66.0,
2018-10-10 12:00:00,2018,10,10,12,26.45,19.15,16.5,99.185,64.5,
2018-10-10 13:00:00,2018,10,10,13,26.450000000000003,19.45,15.0,99.09,65.0,
2018-10-10 14:00:00,2018,10,10,14,26.5,18.9,15.5,99.00999999999999,62.5,
2018-10-10 15:00:00,2018,10,10,15,26.35,18.2,15.0,98.965,60.5,
2018-10-10 16:00:00,2018,10,10,16,25.65,17.85,14.5,98.87,61.5,
2018-10-10 17:00:00,2018,10,10,17,24.9,18.700000000000003,8.5,98.82,68.5,
2018-10-10 18:00:00,2018,10,10,18,23.4,18.7,4.5,98.75999999999999,74.5,
2018-10-10 19:00:00,2018,10,10,19,22.8,18.65,7.0,98.68,77.0,
2018-10-10 20:00:00,2018,10,10,20,22.4,18.55,6.0,98.61,79.0,
2018-10-10 21:00:00,2018,10,10,21,22.950000000000003,18.200000000000003,12.5,98.53,74.5,
2018-10-10 22:00:00,2018,10,10,22,22.950000000000003,18.65,15.0,98.49000000000001,76.5,
2018-10-10 23:00:00,2018,10,10,23,22.25,18.9,13.0,98.44,81.5,
2018-10-11 00:00:00,2018,10,11,0,22.200000000000003,19.05,15.5,98.34,82.5,
2018-10-11 01:00:00,2018,10,11,1,22.15,19.35,15.0,98.315,84.0,
2018-10-11 02:00:00,2018,10,11,2,21.200000000000003,19.9,15.0,98.3,92.5,
2018-10-11 03:00:00,2018,10,11,3,20.799999999999997,19.5,15.0,98.28,92.5,
2018-10-11 04:00:00,2018,10,11,4,20.45,19.85,11.5,98.235,96.5,
2018-10-11 05:00:00,2018,10,11,5,20.55,19.8,12.5,98.2,95.5,
2018-10-11 06:00:00,2018,10,11,6,20.4,19.45,11.0,98.19999999999999,94.5,
2018-10-11 07:00:00,2018,10,11,7,19.950000000000003,19.05,10.0,98.235,95.0,
2018-10-11 08:00:00,2018,10,11,8,20.25,17.35,17.0,98.25999999999999,83.5,
2018-10-11 09:00:00,2018,10,11,9,20.45,16.1,20.5,98.28999999999999,76.0,
2018-10-11 10:00:00,2018,10,11,10,19.7,14.25,24.0,98.305,70.5,
2018-10-11 11:00:00,2018,10,11,11,18.5,13.55,18.0,98.345,73.0,
2018-10-11 12:00:00,2018,10,11,12,17.200000000000003,10.899999999999999,21.0,98.42500000000001,66.5,
2018-10-11 13:00:00,2018,10,11,13,16.65,10.0,18.5,98.41,64.5,
2018-10-11 14:00:00,2018,10,11,14,15.55,9.2,18.0,98.445,66.0,
2018-10-11 15:00:00,2018,10,11,15,15.1,8.7,22.5,98.455,65.5,
2018-10-11 16:00:00,2018,10,11,16,14.350000000000001,7.15,23.0,98.52000000000001,62.0,
2018-10-11 17:00:00,2018,10,11,17,13.25,6.65,18.5,98.555,64.0,
2018-10-11 18:00:00,2018,10,11,18,12.55,5.9,18.5,98.645,64.0,
2018-10-11 19:00:00,2018,10,11,19,11.75,5.35,17.0,98.685,64.5,
2018-10-11 20:00:00,2018,10,11,20,11.100000000000001,4.699999999999999,16.5,98.74000000000001,64.5,
2018-10-11 21:00:00,2018,10,11,21,10.65,4.45,18.0,98.78999999999999,65.0,
2018-10-11 22:00:00,2018,10,11,22,10.15,3.8499999999999996,20.0,98.82,65.0,
2018-10-11 23:00:00,2018,10,11,23,9.75,3.5999999999999996,19.5,98.85,65.5,
2018-10-12 00:00:00,2018,10,12,0,9.100000000000001,2.5,15.0,98.85499999999999,63.0,
2018-10-12 01:00:00,2018,10,12,1,8.7,3.1,18.5,98.84,68.0,
2018-10-12 02:00:00,2018,10,12,2,7.65,2.45,12.0,98.88499999999999,69.5,
2018-10-12 03:00:00,2018,10,12,3,7.800000000000001,2.4,11.5,98.92,68.5,
2018-10-12 04:00:00,2018,10,12,4,7.6499999999999995,2.5,19.0,98.965,70.0,
2018-10-12 05:00:00,2018,10,12,5,6.55,3.45,11.0,99.03,80.5,
2018-10-12 06:00:00,2018,10,12,6,6.4,3.7,8.0,99.08,83.0,
2018-10-12 07:00:00,2018,10,12,7,6.55,2.85,14.5,99.1,77.0,
2018-10-12 08:00:00,2018,10,12,8,6.5,3.45,11.5,99.11500000000001,81.0,
2018-10-12 09:00:00,2018,10,12,9,7.65,3.7,14.0,99.08000000000001,76.0,
2018-10-12 10:00:00,2018,10,12,10,7.15,2.85,16.0,99.08500000000001,74.5,
2018-10-12 11:00:00,2018,10,12,11,7.75,3.65,14.5,99.07,75.5,
2018-10-12 12:00:00,2018,10,12,12,8.15,3.35,18.5,99.045,72.0,
2018-10-12 13:00:00,2018,10,12,13,8.899999999999999,3.9000000000000004,15.0,98.95500000000001,70.5,
2018-10-12 14:00:00,2018,10,12,14,9.399999999999999,4.25,17.0,98.9,70.5,
2018-10-12 15:00:00,2018,10,12,15,8.75,3.65,17.5,98.91,70.5,
2018-10-12 16:00:00,2018,10,12,16,7.8,3.8499999999999996,20.5,98.915,76.0,
2018-10-12 17:00:00,2018,10,12,17,7.45,2.85,13.5,98.9,72.5,
2018-10-12 18:00:00,2018,10,12,18,7.4,2.7,13.5,98.94,72.0,
2018-10-12 19:00:00,2018,10,12,19,7.2,1.85,9.5,98.96000000000001,69.0,
2018-10-12 20:00:00,2018,10,12,20,6.15,2.4,20.0,98.97,76.5,
2018-10-12 21:00:00,2018,10,12,21,5.15,3.6,9.5,99.0,90.5,
2018-10-12 22:00:00,2018,10,12,22,4.85,3.9,8.0,98.94,93.5,
2018-10-12 23:00:00,2018,10,12,23,4.8,3.85,8.5,98.9,93.5,
2018-10-13 00:00:00,2018,10,13,0,4.85,3.9000000000000004,6.0,98.86,93.5,
2018-10-13 01:00:00,2018,10,13,1,4.75,4.05,5.5,98.86500000000001,95.5,
2018-10-13 02:00:00,2018,10,13,2,4.8,4.35,4.0,98.91,97.0,
2018-10-13 03:00:00,2018,10,13,3,4.75,4.3,7.0,98.89500000000001,97.0,
2018-10-13 04:00:00,2018,10,13,4,4.7,4.25,6.5,98.94,97.0,
2018-10-13 05:00:00,2018,10,13,5,4.65,4.25,3.5,99.00999999999999,97.5,
2018-10-13 06:00:00,2018,10,13,6,4.55,4.2,5.0,99.09,97.0,
2018-10-13 07:00:00,2018,10,13,7,4.4,4.1,7.0,99.14500000000001,97.5,
2018-10-13 08:00:00,2018,10,13,8,5.1,4.4,8.5,99.215,95.0,
2018-10-13 09:00:00,2018,10,13,9,6.25,4.8,5.5,99.25,90.0,
2018-10-13 10:00:00,2018,10,13,10,7.6,4.6,10.5,99.315,81.5,
2018-10-13 11:00:00,2018,10,13,11,7.449999999999999,2.5999999999999996,17.5,99.375,71.0,
2018-10-13 12:00:00,2018,10,13,12,8.25,2.2,14.5,99.395,65.5,
2018-10-13 13:00:00,2018,10,13,13,9.149999999999999,1.2000000000000002,16.5,99.36500000000001,57.5,
2018-10-13 14:00:00,2018,10,13,14,9.55,1.4,15.0,99.38,56.5,
2018-10-13 15:00:00,2018,10,13,15,9.95,0.1,18.5,99.41499999999999,50.5,
2018-10-13 16:00:00,2018,10,13,16,10.15,0.45000000000000007,15.5,99.43,51.0,
2018-10-13 17:00:00,2018,10,13,17,9.399999999999999,-0.15000000000000002,13.0,99.46000000000001,51.0,
2018-10-13 18:00:00,2018,10,13,18,7.35,0.3,7.5,99.565,61.0,
2018-10-13 19:00:00,2018,10,13,19,5.6,0.75,3.5,99.61500000000001,71.5,
2018-10-13 20:00:00,2018,10,13,20,4.15,1.15,2.0,99.655,80.5,
2018-10-13 21:00:00,2018,10,13,21,2.8,1.35,2.5,99.715,90.0,
2018-10-13 22:00:00,2018,10,13,22,2.4,1.15,2.5,99.75999999999999,91.5,
2018-10-13 23:00:00,2018,10,13,23,2.2,0.8500000000000001,1.5,99.8,91.5,
2018-10-14 00:00:00,2018,10,14,0,2.0,0.8999999999999999,1.5,99.82,92.5,
2018-10-14 01:00:00,2018,10,14,1,2.0,0.8500000000000001,3.0,99.815,92.5,
2018-10-14 02:00:00,2018,10,14,2,1.6,0.55,3.0,99.825,93.0,
2018-10-14 03:00:00,2018,10,14,3,1.55,0.9,4.0,99.87,95.5,
2018-10-14 04:00:00,2018,10,14,4,2.9000000000000004,1.9500000000000002,4.5,99.865,94.0,
2018-10-14 05:00:00,2018,10,14,5,3.25,2.3,0.0,99.89,94.0,
2018-10-14 06:00:00,2018,10,14,6,4.25,3.25,1.5,99.905,93.5,
2018-10-14 07:00:00,2018,10,14,7,4.5,3.55,3.5,99.94999999999999,93.5,
2018-10-14 08:00:00,2018,10,14,8,5.800000000000001,4.7,3.0,100.02000000000001,92.5,
2018-10-14 09:00:00,2018,10,14,9,7.4,5.45,2.0,100.06,87.5,
2018-10-14 10:00:00,2018,10,14,10,8.25,5.45,3.5,100.075,82.5,
2018-10-14 11:00:00,2018,10,14,11,9.9,5.45,2.5,100.05000000000001,73.5,
2018-10-14 12:00:00,2018,10,14,12,12.95,5.1,7.5,100.0,59.0,
2018-10-14 13:00:00,2018,10,14,13,14.15,6.75,12.0,99.89500000000001,61.0,
2018-10-14 14:00:00,2018,10,14,14,14.45,6.4,14.5,99.83500000000001,58.5,
2018-10-14 15:00:00,2018,10,14,15,14.5,5.75,12.0,99.84,55.5,
2018-10-14 16:00:00,2018,10,14,16,14.25,5.300000000000001,10.5,99.815,55.0,
2018-10-14 17:00:00,2018,10,14,17,12.649999999999999,5.25,8.5,99.78999999999999,60.5,
2018-10-14 18:00:00,2018,10,14,18,10.100000000000001,5.2,4.5,99.8,71.5,
2018-10-14 19:00:00,2018,10,14,19,7.95,5.050000000000001,6.0,99.795,82.0,
2018-10-14 20:00:00,2018,10,14,20,6.65,4.8,5.0,99.81,88.5,
2018-10-14 21:00:00,2018,10,14,21,5.5,4.449999999999999,1.5,99.77000000000001,93.0,
2018-10-14 22:00:00,2018,10,14,22,4.949999999999999,4.35,2.0,99.74000000000001,96.0,
2018-10-14 23:00:00,2018,10,14,23,4.449999999999999,3.75,4.0,99.66499999999999,95.5,
2018-10-15 00:00:00,2018,10,15,0,4.55,3.95,6.0,99.59,96.0,
2018-10-15 01:00:00,2018,10,15,1,6.3,5.3,2.0,99.56,93.5,
2018-10-15 02:00:00,2018,10,15,2,6.65,5.9,1.5,99.46000000000001,95.0,
2018-10-15 03:00:00,2018,10,15,3,7.4,6.949999999999999,2.5,99.345,97.0,
2018-10-15 04:00:00,2018,10,15,4,7.85,7.4,3.5,99.25,97.0,
2018-10-15 05:00:00,2018,10,15,5,8.4,8.05,4.5,99.185,97.5,
2018-10-15 06:00:00,2018,10,15,6,8.95,8.600000000000001,0.0,99.14500000000001,97.5,
2018-10-15 07:00:00,2018,10,15,7,9.5,9.45,3.5,99.065,99.5,
2018-10-15 08:00:00,2018,10,15,8,10.0,10.0,4.5,99.025,100.0,
2018-10-15 09:00:00,2018,10,15,9,10.9,10.9,7.0,98.955,100.0,
2018-10-15 10:00:00,2018,10,15,10,11.95,11.75,17.5,98.95,98.5,
2018-10-15 11:00:00,2018,10,15,11,11.9,11.399999999999999,16.0,98.92500000000001,97.0,
2018-10-15 12:00:00,2018,10,15,12,12.3,11.100000000000001,17.0,98.92500000000001,93.0,
2018-10-15 13:00:00,2018,10,15,13,11.45,9.5,23.0,98.94,88.0,
2018-10-15 14:00:00,2018,10,15,14,11.6,8.649999999999999,19.5,98.99,82.5,
2018-10-15 15:00:00,2018,10,15,15,10.2,6.9,24.0,99.065,80.5,
2018-10-15 16:00:00,2018,10,15,16,10.0,6.05,22.0,99.16499999999999,76.5,
2018-10-15 17:00:00,2018,10,15,17,9.35,2.8,21.5,99.265,63.5,
2018-10-15 18:00:00,2018,10,15,18,8.100000000000001,1.3,23.0,99.38,62.0,
2018-10-15 19:00:00,2018,10,15,19,6.9,-1.9,30.5,99.575,53.5,
2018-10-15 20:00:00,2018,10,15,20,5.6,-2.3,16.5,99.705,56.5,
2018-10-15 21:00:00,2018,10,15,21,4.85,-2.6500000000000004,12.5,99.83,58.0,
2018-10-15 22:00:00,2018,10,15,22,3.75,-2.45,10.0,99.92,64.0,
2018-10-15 23:00:00,2018,10,15,23,2.8,-2.3,7.5,99.96000000000001,69.5,
2018-10-16 00:00:00,2018,10,16,0,1.5,-1.8,7.0,100.005,78.5,
2018-10-16 01:00:00,2018,10,16,1,1.2,-1.7,9.5,100.025,80.5,
2018-10-16 02:00:00,2018,10,16,2,1.1,-1.75,10.0,100.03999999999999,81.5,
2018-10-16 03:00:00,2018,10,16,3,0.95,-1.7,10.5,100.00999999999999,82.5,
2018-10-16 04:00:00,2018,10,16,4,0.7999999999999999,-1.9,11.0,100.015,82.5,
2018-10-16 05:00:00,2018,10,16,5,1.0,-1.65,11.5,100.02,82.5,
2018-10-16 06:00:00,2018,10,16,6,1.0,-1.75,11.0,100.045,82.0,
2018-10-16 07:00:00,2018,10,16,7,1.5,-1.9,12.0,100.05000000000001,78.0,
2018-10-16 08:00:00,2018,10,16,8,2.8499999999999996,-2.2,18.0,100.08000000000001,69.5,
2018-10-16 09:00:00,2018,10,16,9,4.85,-1.9,16.5,100.11,62.0,
2018-10-16 10:00:00,2018,10,16,10,6.6,-1.4,19.0,99.995,56.5,
2018-10-16 11:00:00,2018,10,16,11,8.2,-0.65,23.0,99.89,53.5,
2018-10-16 12:00:00,2018,10,16,12,10.15,0.0,21.5,99.72999999999999,49.5,
2018-10-16 13:00:00,2018,10,16,13,10.850000000000001,-0.65,22.5,99.595,45.0,
2018-10-16 14:00:00,2018,10,16,14,11.45,-0.30000000000000004,24.0,99.48,44.0,
2018-10-16 15:00:00,2018,10,16,15,11.7,0.2,24.5,99.405,45.0,
2018-10-16 16:00:00,2018,10,16,16,10.95,1.85,21.5,99.36,54.0,
2018-10-16 17:00:00,2018,10,16,17,10.15,2.3,20.5,99.35,58.0,
2018-10-16 18:00:00,2018,10,16,18,9.600000000000001,2.1500000000000004,12.5,99.315,59.5,
2018-10-16 19:00:00,2018,10,16,19,9.05,2.25,13.0,99.285,62.5,
2018-10-16 20:00:00,2018,10,16,20,8.95,1.45,14.0,99.29499999999999,59.0,
2018-10-16 21:00:00,2018,10,16,21,10.149999999999999,-0.09999999999999999,16.0,99.28,49.0,
2018-10-16 22:00:00,2018,10,16,22,10.45,-0.45,17.5,99.245,47.0,
2018-10-16 23:00:00,2018,10,16,23,10.2,-0.35,17.0,99.195,48.0,
2018-10-17 00:00:00,2018,10,17,0,9.8,0.10000000000000003,16.5,99.175,50.5,
