Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Station Pressure,Humidity,Windchill
2018-02-08 11:00:00,2018,2,8,11,-7.2,,8.0,101.53,,-11.0
2018-02-08 12:00:00,2018,2,8,12,-7.4,,13.0,101.48,,-13.0
2018-02-08 13:00:00,2018,2,8,13,-6.9,,13.0,101.4,,-12.0
2018-02-08 14:00:00,2018,2,8,14,-6.6,,19.0,101.38,,-13.0
2018-02-08 15:00:00,2018,2,8,15,-5.9,,18.0,101.35,,-12.0
2018-02-08 16:00:00,2018,2,8,16,-6.6,,15.0,101.41,,-13.0
2018-02-08 17:00:00,2018,2,8,17,-6.6,,13.0,101.43,,-12.0
2018-02-08 18:00:00,2018,2,8,18,-7.6,,6.0,101.46,,-11.0
2018-02-08 19:00:00,2018,2,8,19,-7.3,,7.0,101.5,,-11.0
2018-02-08 20:00:00,2018,2,8,20,-7.9,,9.0,101.57,,-12.0
2018-02-08 21:00:00,2018,2,8,21,-8.5,,8.0,101.64,,-13.0
2018-02-08 22:00:00,2018,2,8,22,-8.6,,6.0,101.68,,-12.0
2018-02-08 23:00:00,2018,2,8,23,-8.5,,7.0,101.71,,-12.0
2018-02-09 00:00:00,2018,2,9,0,-8.8,,4.0,101.7,,-11.0
2018-02-09 01:00:00,2018,2,9,1,-8.4,,5.0,101.71,,-11.0
2018-02-09 02:00:00,2018,2,9,2,-9.6,,4.0,101.72,,-12.0
2018-02-09 03:00:00,2018,2,9,3,-9.5,,4.0,101.7,,-12.0
2018-02-09 04:00:00,2018,2,9,4,-9.1,,6.0,101.71,,-12.0
2018-02-09 05:00:00,2018,2,9,5,-9.0,,4.0,101.69,,-11.0
2018-02-09 06:00:00,2018,2,9,6,-9.1,,4.0,101.7,,-11.0
2018-02-09 07:00:00,2018,2,9,7,-9.2,,4.0,101.7,,-11.0
2018-02-09 08:00:00,2018,2,9,8,-9.2,,4.0,101.73,,-11.0
2018-02-09 09:00:00,2018,2,9,9,-8.6,,0.0,101.63,,
2018-02-09 10:00:00,2018,2,9,10,-7.2,,0.0,101.63,,
2018-02-09 11:00:00,2018,2,9,11,-6.7,,0.0,101.58,,
2018-02-09 12:00:00,2018,2,9,12,-6.3,,6.0,101.5,,-9.0
2018-02-09 13:00:00,2018,2,9,13,-5.9,,5.0,101.37,,-8.0
2018-02-09 14:00:00,2018,2,9,14,-5.6,,7.0,101.21,,-9.0
2018-02-09 15:00:00,2018,2,9,15,-5.6,,8.0,101.02,,-9.0
2018-02-09 16:00:00,2018,2,9,16,-5.5,,10.0,100.96,,-10.0
2018-02-09 17:00:00,2018,2,9,17,-5.0,,8.0,100.92,,-9.0
2018-02-09 18:00:00,2018,2,9,18,-4.7,,10.0,100.89,,-9.0
2018-02-09 19:00:00,2018,2,9,19,-4.2,,6.0,100.9,,-7.0
2018-02-09 20:00:00,2018,2,9,20,-3.9,,0.0,100.88,,
2018-02-09 21:00:00,2018,2,9,21,-3.8,,4.0,100.85,,-5.0
2018-02-09 22:00:00,2018,2,9,22,-3.8,,0.0,100.82,,
2018-02-09 23:00:00,2018,2,9,23,-4.1,,3.0,100.82,,-5.0
2018-02-10 00:00:00,2018,2,10,0,-4.3,,3.0,100.86,,-6.0
2018-02-10 01:00:00,2018,2,10,1,-4.3,,0.0,100.86,,
2018-02-10 02:00:00,2018,2,10,2,-4.5,,0.0,100.88,,
2018-02-10 03:00:00,2018,2,10,3,-4.5,,0.0,100.87,,
2018-02-10 04:00:00,2018,2,10,4,-4.6,,0.0,100.84,,
2018-02-10 05:00:00,2018,2,10,5,-4.6,,0.0,100.87,,
2018-02-10 06:00:00,2018,2,10,6,-4.7,,0.0,100.85,,
2018-02-10 07:00:00,2018,2,10,7,-4.7,,0.0,100.88,,
2018-02-10 08:00:00,2018,2,10,8,-4.7,,0.0,100.9,,
2018-02-10 09:00:00,2018,2,10,9,-4.4,,0.0,100.92,,
2018-02-10 10:00:00,2018,2,10,10,-4.2,,4.0,100.85,,-6.0
2018-02-10 11:00:00,2018,2,10,11,-3.8,,5.0,100.86,,-6.0
2018-02-10 12:00:00,2018,2,10,12,-3.7,,5.0,100.8,,-6.0
2018-02-10 13:00:00,2018,2,10,13,-3.6,,4.0,100.77,,-5.0
2018-02-10 14:00:00,2018,2,10,14,-3.6,,5.0,100.68,,-6.0
2018-02-10 15:00:00,2018,2,10,15,-3.7,,7.0,100.65,,-7.0
2018-02-10 16:00:00,2018,2,10,16,-3.9,,6.0,100.69,,-7.0
2018-02-10 17:00:00,2018,2,10,17,-4.3,,7.0,100.7,,-7.0
2018-02-10 18:00:00,2018,2,10,18,-4.5,,7.0,100.78,,-8.0
2018-02-10 19:00:00,2018,2,10,19,-4.7,,8.0,100.82,,-8.0
2018-02-10 20:00:00,2018,2,10,20,-4.7,,7.0,100.82,,-8.0
2018-02-10 21:00:00,2018,2,10,21,-4.5,,8.0,100.8,,-8.0
2018-02-10 22:00:00,2018,2,10,22,-4.4,,8.0,100.85,,-8.0
2018-02-10 23:00:00,2018,2,10,23,-4.5,,6.0,100.82,,-7.0
2018-02-11 00:00:00,2018,2,11,0,-4.6,,7.0,100.82,,-8.0
2018-02-11 01:00:00,2018,2,11,1,-5.1,,9.0,100.8,,-9.0
2018-02-11 02:00:00,2018,2,11,2,-5.0,,7.0,100.79,,-8.0
2018-02-11 03:00:00,2018,2,11,3,-5.1,,15.0,100.66,,-11.0
2018-02-11 04:00:00,2018,2,11,4,-5.2,,12.0,100.55,,-10.0
2018-02-11 05:00:00,2018,2,11,5,-4.5,,12.0,100.47,,-9.0
2018-02-11 06:00:00,2018,2,11,6,-3.4,,13.0,100.34,,-8.0
2018-02-11 07:00:00,2018,2,11,7,-2.2,,14.0,100.27,,-7.0
2018-02-11 08:00:00,2018,2,11,8,-2.1,,17.0,100.16,,-7.0
2018-02-11 09:00:00,2018,2,11,9,-1.7,,17.0,100.08,,-7.0
2018-02-11 10:00:00,2018,2,11,10,-1.4,,17.0,99.82,,-7.0
2018-02-11 11:00:00,2018,2,11,11,-0.8,,17.0,99.76,,-6.0
2018-02-11 12:00:00,2018,2,11,12,-0.9,,9.0,99.51,,-4.0
2018-02-11 13:00:00,2018,2,11,13,-0.7,,4.0,99.46,,-2.0
2018-02-11 14:00:00,2018,2,11,14,-0.7,,0.0,99.33,,
2018-02-11 15:00:00,2018,2,11,15,-0.6,,0.0,99.29,,
2018-02-11 16:00:00,2018,2,11,16,-0.3,,0.0,99.32,,
2018-02-11 17:00:00,2018,2,11,17,-0.2,,0.0,99.45,,
2018-02-11 18:00:00,2018,2,11,18,1.0,,4.0,99.61,,
2018-02-11 19:00:00,2018,2,11,19,0.0,,4.0,99.9,,-1.0
2018-02-11 20:00:00,2018,2,11,20,-1.0,,4.0,100.15,,-2.0
2018-02-11 21:00:00,2018,2,11,21,-1.8,,3.0,100.24,,-3.0
2018-02-11 22:00:00,2018,2,11,22,-2.0,,4.0,100.47,,-3.0
2018-02-11 23:00:00,2018,2,11,23,-2.3,,0.0,100.64,,
2018-02-12 00:00:00,2018,2,12,0,-2.4,,4.0,100.8,,-4.0
2018-02-12 01:00:00,2018,2,12,1,-2.6,,6.0,100.94,,-5.0
2018-02-12 02:00:00,2018,2,12,2,-3.4,,4.0,101.06,,-5.0
2018-02-12 03:00:00,2018,2,12,3,-4.2,,5.0,101.22,,-6.0
2018-02-12 04:00:00,2018,2,12,4,-5.6,,0.0,101.31,,
2018-02-12 05:00:00,2018,2,12,5,-7.0,,0.0,101.42,,
2018-02-12 06:00:00,2018,2,12,6,-7.9,,0.0,101.62,,
2018-02-12 07:00:00,2018,2,12,7,-8.5,,0.0,101.71,,
2018-02-12 08:00:00,2018,2,12,8,-8.6,,0.0,101.88,,
2018-02-12 09:00:00,2018,2,12,9,-6.6,,3.0,102.01,,-8.0
2018-02-12 10:00:00,2018,2,12,10,-4.8,,3.0,102.12,,-6.0
2018-02-12 11:00:00,2018,2,12,11,-3.1,,3.0,102.17,,-4.0
2018-02-12 12:00:00,2018,2,12,12,-3.1,,5.0,102.23,,-5.0
2018-02-12 13:00:00,2018,2,12,13,-2.8,,6.0,102.26,,-5.0
2018-02-12 14:00:00,2018,2,12,14,-2.2,,5.0,102.34,,-4.0
2018-02-12 15:00:00,2018,2,12,15,-3.3,,5.0,102.4,,-5.0
2018-02-12 16:00:00,2018,2,12,16,-3.6,,4.0,102.47,,-5.0
2018-02-12 17:00:00,2018,2,12,17,-3.8,,7.0,102.58,,-7.0
2018-02-12 18:00:00,2018,2,12,18,-5.6,,4.0,102.65,,-7.0
2018-02-12 19:00:00,2018,2,12,19,-7.1,,3.0,102.74,,-9.0
2018-02-12 20:00:00,2018,2,12,20,-8.0,,4.0,102.81,,-10.0
2018-02-12 21:00:00,2018,2,12,21,-8.6,,5.0,102.88,,-11.0
2018-02-12 22:00:00,2018,2,12,22,-10.7,,5.0,102.94,,-14.0
2018-02-12 23:00:00,2018,2,12,23,-10.3,,4.0,102.97,,-13.0
2018-02-13 00:00:00,2018,2,13,0,-11.2,,5.0,103.03,,-14.0
2018-02-13 01:00:00,2018,2,13,1,-11.0,,6.0,103.06,,-15.0
2018-02-13 02:00:00,2018,2,13,2,-11.5,,6.0,103.07,,-15.0
2018-02-13 03:00:00,2018,2,13,3,-11.9,,4.0,103.07,,-14.0
2018-02-13 04:00:00,2018,2,13,4,-11.8,,0.0,103.05,,
2018-02-13 05:00:00,2018,2,13,5,-12.0,,5.0,103.04,,-15.0
2018-02-13 06:00:00,2018,2,13,6,-13.2,,4.0,103.04,,-16.0
2018-02-13 07:00:00,2018,2,13,7,-13.3,,0.0,103.06,,
2018-02-13 08:00:00,2018,2,13,8,-13.6,,0.0,103.08,,
2018-02-13 09:00:00,2018,2,13,9,-10.1,,0.0,103.07,,
2018-02-13 10:00:00,2018,2,13,10,-6.8,,0.0,102.98,,
2018-02-13 11:00:00,2018,2,13,11,-5.2,,3.0,102.88,,-7.0
2018-02-13 12:00:00,2018,2,13,12,-4.4,,9.0,102.76,,-8.0
2018-02-13 13:00:00,2018,2,13,13,-3.6,,9.0,102.64,,-7.0
2018-02-13 14:00:00,2018,2,13,14,-3.6,,7.0,102.49,,-7.0
2018-02-13 15:00:00,2018,2,13,15,-3.8,,9.0,102.32,,-8.0
2018-02-13 16:00:00,2018,2,13,16,-3.5,,11.0,102.19,,-8.0
2018-02-13 17:00:00,2018,2,13,17,-3.5,,8.0,102.1,,-7.0
2018-02-13 18:00:00,2018,2,13,18,-3.4,,6.0,102.03,,-6.0
2018-02-13 19:00:00,2018,2,13,19,-3.4,,4.0,101.94,,-5.0
2018-02-13 20:00:00,2018,2,13,20,-3.6,,0.0,101.76,,
2018-02-13 21:00:00,2018,2,13,21,-3.7,,0.0,101.62,,
2018-02-13 22:00:00,2018,2,13,22,-4.3,,0.0,101.5,,
2018-02-13 23:00:00,2018,2,13,23,-4.8,,0.0,101.38,,
2018-02-14 00:00:00,2018,2,14,0,-4.6,,0.0,101.23,,
2018-02-14 01:00:00,2018,2,14,1,-4.1,,0.0,101.2,,
2018-02-14 02:00:00,2018,2,14,2,-4.0,,3.0,101.1,,-5.0
2018-02-14 03:00:00,2018,2,14,3,-2.4,,10.0,101.05,,-6.0
2018-02-14 04:00:00,2018,2,14,4,-2.0,,8.0,100.94,,-5.0
2018-02-14 05:00:00,2018,2,14,5,-1.0,,5.0,100.9,,-3.0
2018-02-14 06:00:00,2018,2,14,6,-1.1,,6.0,100.86,,-3.0
2018-02-14 07:00:00,2018,2,14,7,-1.0,,6.0,100.85,,-3.0
2018-02-14 08:00:00,2018,2,14,8,-0.4,,6.0,100.87,,-2.0
2018-02-14 09:00:00,2018,2,14,9,1.3,,9.0,100.85,,
2018-02-14 10:00:00,2018,2,14,10,2.6,,11.0,100.85,,
2018-02-14 11:00:00,2018,2,14,11,3.4,,13.0,100.82,,
2018-02-14 12:00:00,2018,2,14,12,4.2,,15.0,100.77,,
2018-02-14 13:00:00,2018,2,14,13,5.0,,12.0,100.69,,
2018-02-14 14:00:00,2018,2,14,14,5.1,,17.0,100.59,,
2018-02-14 15:00:00,2018,2,14,15,5.5,,15.0,100.48,,
2018-02-14 16:00:00,2018,2,14,16,5.8,,10.0,100.41,,
2018-02-14 17:00:00,2018,2,14,17,5.6,,11.0,100.35,,
2018-02-14 18:00:00,2018,2,14,18,4.5,,6.0,100.27,,
2018-02-14 19:00:00,2018,2,14,19,3.8,,5.0,100.25,,
2018-02-14 20:00:00,2018,2,14,20,3.6,,8.0,100.18,,
2018-02-14 21:00:00,2018,2,14,21,3.5,,8.0,100.09,,
2018-02-14 22:00:00,2018,2,14,22,3.5,,9.0,100.03,,
2018-02-14 23:00:00,2018,2,14,23,3.8,,9.0,99.98,,
2018-02-15 00:00:00,2018,2,15,0,3.6,,6.0,99.92,,
2018-02-15 01:00:00,2018,2,15,1,3.4,,5.0,99.84,,
2018-02-15 02:00:00,2018,2,15,2,3.5,,5.0,99.75,,
2018-02-15 03:00:00,2018,2,15,3,4.0,,4.0,99.63,,
2018-02-15 04:00:00,2018,2,15,4,4.7,,6.0,99.52,,
2018-02-15 05:00:00,2018,2,15,5,4.8,,6.0,99.43,,
2018-02-15 06:00:00,2018,2,15,6,5.3,,15.0,99.38,,
2018-02-15 07:00:00,2018,2,15,7,5.4,,11.0,99.34,,
2018-02-15 08:00:00,2018,2,15,8,5.4,,12.0,99.34,,
2018-02-15 09:00:00,2018,2,15,9,6.9,,15.0,99.34,,
2018-02-15 10:00:00,2018,2,15,10,8.0,,17.0,99.33,,
2018-02-15 11:00:00,2018,2,15,11,7.9,,19.0,99.34,,
2018-02-15 12:00:00,2018,2,15,12,8.2,,17.0,99.37,,
2018-02-15 13:00:00,2018,2,15,13,8.2,,16.0,99.3,,
2018-02-15 14:00:00,2018,2,15,14,8.7,,15.0,99.15,,
2018-02-15 15:00:00,2018,2,15,15,8.4,,14.0,99.2,,
2018-02-15 16:00:00,2018,2,15,16,8.6,,10.0,99.16,,
2018-02-15 17:00:00,2018,2,15,17,8.1,,10.0,99.09,,
2018-02-15 18:00:00,2018,2,15,18,7.7,,13.0,99.12,,
2018-02-15 19:00:00,2018,2,15,19,7.0,,7.0,99.07,,
2018-02-15 20:00:00,2018,2,15,20,6.7,,9.0,99.03,,
2018-02-15 21:00:00,2018,2,15,21,6.4,,7.0,99.08,,
2018-02-15 22:00:00,2018,2,15,22,5.8,,0.0,99.14,,
2018-02-15 23:00:00,2018,2,15,23,5.3,,4.0,99.17,,
2018-02-16 00:00:00,2018,2,16,0,5.3,,3.0,99.23,,
2018-02-16 01:00:00,2018,2,16,1,3.9,,5.0,99.29,,
2018-02-16 02:00:00,2018,2,16,2,3.2,,3.0,99.27,,
2018-02-16 03:00:00,2018,2,16,3,2.4,,6.0,99.3,,
2018-02-16 04:00:00,2018,2,16,4,2.5,,11.0,99.27,,
2018-02-16 05:00:00,2018,2,16,5,1.8,,6.0,99.32,,
2018-02-16 06:00:00,2018,2,16,6,1.4,,12.0,99.39,,
2018-02-16 07:00:00,2018,2,16,7,1.2,,5.0,99.47,,
2018-02-16 08:00:00,2018,2,16,8,1.3,,10.0,99.56,,
2018-02-16 09:00:00,2018,2,16,9,1.3,,13.0,99.74,,
2018-02-16 10:00:00,2018,2,16,10,1.4,,14.0,99.84,,
2018-02-16 11:00:00,2018,2,16,11,0.6,,18.0,99.93,,
2018-02-16 12:00:00,2018,2,16,12,1.0,,17.0,100.1,,
2018-02-16 13:00:00,2018,2,16,13,0.6,,19.0,100.22,,
2018-02-16 14:00:00,2018,2,16,14,0.4,,15.0,100.34,,
2018-02-16 15:00:00,2018,2,16,15,-1.3,,15.0,100.5,,-6.0
2018-02-16 16:00:00,2018,2,16,16,-2.1,,19.0,100.69,,-8.0
2018-02-16 17:00:00,2018,2,16,17,-2.4,,13.0,100.82,,-7.0
2018-02-16 18:00:00,2018,2,16,18,-3.1,,14.0,100.95,,-8.0
2018-02-16 19:00:00,2018,2,16,19,-4.0,,4.0,101.08,,-6.0
2018-02-16 20:00:00,2018,2,16,20,-5.0,,0.0,101.12,,
2018-02-16 21:00:00,2018,2,16,21,-5.6,,0.0,101.12,,
2018-02-16 22:00:00,2018,2,16,22,-5.6,,4.0,101.2,,-7.0
2018-02-16 23:00:00,2018,2,16,23,-6.0,,4.0,101.22,,-8.0
2018-02-17 00:00:00,2018,2,17,0,-6.4,,4.0,101.24,,-8.0
2018-02-17 01:00:00,2018,2,17,1,-6.5,,3.0,101.23,,-8.0
2018-02-17 02:00:00,2018,2,17,2,-6.5,,7.0,101.24,,-10.0
2018-02-17 03:00:00,2018,2,17,3,-6.5,,6.0,101.26,,-9.0
2018-02-17 04:00:00,2018,2,17,4,-6.4,,5.0,101.21,,-9.0
2018-02-17 05:00:00,2018,2,17,5,-6.2,,4.0,101.2,,-8.0
2018-02-17 06:00:00,2018,2,17,6,-5.9,,5.0,101.21,,-8.0
2018-02-17 07:00:00,2018,2,17,7,-6.1,,4.0,101.19,,-8.0
2018-02-17 08:00:00,2018,2,17,8,-5.3,,0.0,101.16,,
2018-02-17 09:00:00,2018,2,17,9,-3.2,,0.0,101.12,,
2018-02-17 10:00:00,2018,2,17,10,-1.1,,11.0,101.06,,-5.0
2018-02-17 11:00:00,2018,2,17,11,-0.6,,7.0,100.97,,-3.0
2018-02-17 12:00:00,2018,2,17,12,-0.6,,9.0,100.86,,-4.0
2018-02-17 13:00:00,2018,2,17,13,-0.8,,7.0,100.69,,-3.0
2018-02-17 14:00:00,2018,2,17,14,-0.7,,9.0,100.53,,-4.0
2018-02-17 15:00:00,2018,2,17,15,-1.0,,9.0,100.52,,-4.0
2018-02-17 16:00:00,2018,2,17,16,-0.9,,7.0,100.41,,-3.0
2018-02-17 17:00:00,2018,2,17,17,-1.0,,6.0,100.36,,-3.0
2018-02-17 18:00:00,2018,2,17,18,-1.1,,6.0,100.36,,-3.0
2018-02-17 19:00:00,2018,2,17,19,-1.0,,0.0,100.38,,
2018-02-17 20:00:00,2018,2,17,20,-1.2,,3.0,100.27,,-2.0
2018-02-17 21:00:00,2018,2,17,21,-1.4,,3.0,100.22,,-2.0
2018-02-17 22:00:00,2018,2,17,22,-1.5,,4.0,100.23,,-3.0
2018-02-17 23:00:00,2018,2,17,23,-1.6,,6.0,100.22,,-4.0
2018-02-18 00:00:00,2018,2,18,0,-1.9,,6.0,100.24,,-4.0
2018-02-18 01:00:00,2018,2,18,1,-2.2,,5.0,100.3,,-4.0
2018-02-18 02:00:00,2018,2,18,2,-2.5,,3.0,100.39,,-4.0
2018-02-18 03:00:00,2018,2,18,3,-2.8,,6.0,100.48,,-5.0
2018-02-18 04:00:00,2018,2,18,4,-2.2,,5.0,100.59,,-4.0
2018-02-18 05:00:00,2018,2,18,5,-1.2,,5.0,100.76,,-3.0
2018-02-18 06:00:00,2018,2,18,6,-0.5,,5.0,100.94,,-2.0
2018-02-18 07:00:00,2018,2,18,7,-0.2,,5.0,101.09,,-2.0
2018-02-18 08:00:00,2018,2,18,8,-0.1,,5.0,101.21,,-2.0
2018-02-18 09:00:00,2018,2,18,9,0.6,,6.0,101.32,,
2018-02-18 10:00:00,2018,2,18,10,1.5,,7.0,101.3,,
2018-02-18 11:00:00,2018,2,18,11,1.7,,9.0,101.43,,
2018-02-18 12:00:00,2018,2,18,12,2.8,,15.0,101.42,,
2018-02-18 13:00:00,2018,2,18,13,3.1,,9.0,101.37,,
2018-02-18 14:00:00,2018,2,18,14,2.9,,10.0,101.34,,
2018-02-18 15:00:00,2018,2,18,15,3.4,,10.0,101.35,,
2018-02-18 16:00:00,2018,2,18,16,3.0,,11.0,101.48,,
2018-02-18 17:00:00,2018,2,18,17,2.4,,5.0,101.51,,
2018-02-18 18:00:00,2018,2,18,18,1.1,,9.0,101.52,,
2018-02-18 19:00:00,2018,2,18,19,-0.5,,0.0,101.46,,
2018-02-18 20:00:00,2018,2,18,20,-1.1,,0.0,101.38,,
2018-02-18 21:00:00,2018,2,18,21,-2.3,,0.0,101.31,,
2018-02-18 22:00:00,2018,2,18,22,-2.6,,0.0,101.23,,
2018-02-18 23:00:00,2018,2,18,23,-2.1,,4.0,101.11,,-4.0
2018-02-19 00:00:00,2018,2,19,0,-2.4,,3.0,101.05,,-4.0
2018-02-19 01:00:00,2018,2,19,1,-1.2,,5.0,100.96,,-3.0
2018-02-19 02:00:00,2018,2,19,2,-1.1,,4.0,100.81,,-2.0
2018-02-19 03:00:00,2018,2,19,3,-0.7,,6.0,100.77,,-3.0
2018-02-19 04:00:00,2018,2,19,4,-2.3,,0.0,100.73,,
2018-02-19 05:00:00,2018,2,19,5,-2.7,,0.0,100.7,,
2018-02-19 06:00:00,2018,2,19,6,-3.3,,0.0,100.66,,
2018-02-19 07:00:00,2018,2,19,7,-2.9,,0.0,100.66,,
2018-02-19 08:00:00,2018,2,19,8,-1.5,,0.0,100.65,,
2018-02-19 09:00:00,2018,2,19,9,0.4,,0.0,100.52,,
2018-02-19 10:00:00,2018,2,19,10,3.1,,0.0,100.54,,
2018-02-19 11:00:00,2018,2,19,11,5.8,,6.0,100.5,,
2018-02-19 12:00:00,2018,2,19,12,5.5,,6.0,100.48,,
2018-02-19 13:00:00,2018,2,19,13,5.5,,5.0,100.38,,
2018-02-19 14:00:00,2018,2,19,14,5.8,,4.0,100.39,,
2018-02-19 15:00:00,2018,2,19,15,6.3,,0.0,100.34,,
2018-02-19 16:00:00,2018,2,19,16,6.0,,0.0,100.38,,
2018-02-19 17:00:00,2018,2,19,17,3.9,,3.0,100.34,,
2018-02-19 18:00:00,2018,2,19,18,3.7,,0.0,100.29,,
2018-02-19 19:00:00,2018,2,19,19,3.4,,4.0,100.31,,
2018-02-19 20:00:00,2018,2,19,20,3.5,,0.0,100.31,,
2018-02-19 21:00:00,2018,2,19,21,3.3,,0.0,100.35,,
2018-02-19 22:00:00,2018,2,19,22,3.2,,0.0,100.33,,
2018-02-19 23:00:00,2018,2,19,23,3.4,,0.0,100.35,,
2018-02-20 00:00:00,2018,2,20,0,3.4,,0.0,100.41,,
2018-02-20 01:00:00,2018,2,20,1,3.6,,0.0,100.37,,
2018-02-20 02:00:00,2018,2,20,2,3.6,,3.0,100.37,,
2018-02-20 03:00:00,2018,2,20,3,3.3,,0.0,100.33,,
2018-02-20 04:00:00,2018,2,20,4,3.1,,0.0,100.34,,
2018-02-20 05:00:00,2018,2,20,5,3.9,,0.0,100.34,,
2018-02-20 06:00:00,2018,2,20,6,4.2,,0.0,100.32,,
2018-02-20 07:00:00,2018,2,20,7,11.6,,8.0,100.31,,
2018-02-20 08:00:00,2018,2,20,8,11.6,,10.0,100.37,,
2018-02-20 09:00:00,2018,2,20,9,12.0,,10.0,100.37,,
2018-02-20 10:00:00,2018,2,20,10,12.0,,8.0,100.41,,
2018-02-20 11:00:00,2018,2,20,11,11.8,,7.0,100.34,,
2018-02-20 12:00:00,2018,2,20,12,13.0,,9.0,100.36,,
2018-02-20 13:00:00,2018,2,20,13,13.4,,10.0,100.31,,
2018-02-20 14:00:00,2018,2,20,14,15.0,,12.0,100.29,,
2018-02-20 15:00:00,2018,2,20,15,15.9,,14.0,100.33,,
2018-02-20 16:00:00,2018,2,20,16,16.0,,16.0,100.36,,
2018-02-20 17:00:00,2018,2,20,17,15.4,,14.0,100.39,,
2018-02-20 18:00:00,2018,2,20,18,15.1,,12.0,100.44,,
2018-02-20 19:00:00,2018,2,20,19,14.6,,9.0,100.44,,
2018-02-20 20:00:00,2018,2,20,20,14.7,,8.0,100.37,,
2018-02-20 21:00:00,2018,2,20,21,14.9,,6.0,100.33,,
2018-02-20 22:00:00,2018,2,20,22,15.3,,8.0,100.31,,
2018-02-20 23:00:00,2018,2,20,23,16.4,,9.0,100.27,,
2018-02-21 00:00:00,2018,2,21,0,17.2,,10.0,100.27,,
2018-02-21 01:00:00,2018,2,21,1,16.0,,15.0,100.35,,
2018-02-21 02:00:00,2018,2,21,2,15.6,,9.0,100.41,,
2018-02-21 03:00:00,2018,2,21,3,14.4,,6.0,100.41,,
2018-02-21 04:00:00,2018,2,21,4,13.2,,4.0,100.37,,
2018-02-21 05:00:00,2018,2,21,5,12.4,,4.0,100.3,,
2018-02-21 06:00:00,2018,2,21,6,12.0,,4.0,100.43,,
2018-02-21 07:00:00,2018,2,21,7,12.2,,6.0,100.56,,
2018-02-21 08:00:00,2018,2,21,8,8.9,,13.0,100.72,,
2018-02-21 09:00:00,2018,2,21,9,5.1,,9.0,101.0,,
2018-02-21 10:00:00,2018,2,21,10,4.2,,6.0,101.25,,
2018-02-21 11:00:00,2018,2,21,11,3.8,,8.0,101.36,,
2018-02-21 12:00:00,2018,2,21,12,3.4,,9.0,101.54,,
2018-02-21 13:00:00,2018,2,21,13,2.6,,11.0,101.62,,
2018-02-21 14:00:00,2018,2,21,14,2.7,,9.0,101.73,,
2018-02-21 15:00:00,2018,2,21,15,3.0,,12.0,101.88,,
2018-02-21 16:00:00,2018,2,21,16,3.6,,9.0,101.98,,
2018-02-21 17:00:00,2018,2,21,17,3.0,,8.0,102.05,,
2018-02-21 18:00:00,2018,2,21,18,2.0,,8.0,102.17,,
2018-02-21 19:00:00,2018,2,21,19,1.3,,8.0,102.27,,
2018-02-21 20:00:00,2018,2,21,20,0.7,,7.0,102.3,,
2018-02-21 21:00:00,2018,2,21,21,-0.1,,3.0,102.37,,-1.0
2018-02-21 22:00:00,2018,2,21,22,-0.1,,0.0,102.43,,
2018-02-21 23:00:00,2018,2,21,23,-0.1,,0.0,102.45,,
2018-02-22 00:00:00,2018,2,22,0,-0.2,,0.0,102.53,,
2018-02-22 01:00:00,2018,2,22,1,-0.8,,0.0,102.51,,
2018-02-22 02:00:00,2018,2,22,2,-0.5,,3.0,102.55,,-1.0
2018-02-22 03:00:00,2018,2,22,3,-0.8,,7.0,102.52,,-3.0
2018-02-22 04:00:00,2018,2,22,4,-1.2,,6.0,102.51,,-3.0
2018-02-22 05:00:00,2018,2,22,5,-1.8,,11.0,102.47,,-6.0
2018-02-22 06:00:00,2018,2,22,6,-1.9,,10.0,102.5,,-6.0
2018-02-22 07:00:00,2018,2,22,7,-1.9,,9.0,102.44,,-5.0
2018-02-22 08:00:00,2018,2,22,8,-1.7,,9.0,102.49,,-5.0
2018-02-22 09:00:00,2018,2,22,9,-1.2,,10.0,102.47,,-5.0
2018-02-22 10:00:00,2018,2,22,10,-0.5,,8.0,102.5,,-3.0
2018-02-22 11:00:00,2018,2,22,11,-0.1,,12.0,102.53,,-4.0
2018-02-22 12:00:00,2018,2,22,12,0.7,,13.0,102.57,,
2018-02-22 13:00:00,2018,2,22,13,1.4,,10.0,102.57,,
2018-02-22 14:00:00,2018,2,22,14,1.2,,14.0,102.46,,
2018-02-22 15:00:00,2018,2,22,15,1.2,,12.0,102.41,,
2018-02-22 16:00:00,2018,2,22,16,0.9,,11.0,102.45,,
2018-02-22 17:00:00,2018,2,22,17,0.7,,11.0,102.45,,
2018-02-22 18:00:00,2018,2,22,18,0.4,,13.0,102.4,,
2018-02-22 19:00:00,2018,2,22,19,0.3,,12.0,102.43,,
2018-02-22 20:00:00,2018,2,22,20,0.4,,12.0,102.4,,
2018-02-22 21:00:00,2018,2,22,21,0.4,,12.0,102.41,,
2018-02-22 22:00:00,2018,2,22,22,0.5,,14.0,102.42,,
2018-02-22 23:00:00,2018,2,22,23,0.5,,14.0,102.33,,
2018-02-23 00:00:00,2018,2,23,0,0.7,,16.0,102.24,,
2018-02-23 01:00:00,2018,2,23,1,0.8,,20.0,102.2,,
2018-02-23 02:00:00,2018,2,23,2,0.7,,13.0,102.14,,
2018-02-23 03:00:00,2018,2,23,3,0.6,,17.0,102.03,,
